city,city_ascii,state_id,state_name,county_fips,zips
Lake Five,Lake Five,WI,Wisconsin,55133,53017
Wentworth,Wentworth,WI,Wisconsin,55031,54864
West Baraboo,West Baraboo,WI,Wisconsin,55111,53913
De Pere,De Pere,WI,Wisconsin,55009,54115 54344
Stoughton,Stoughton,WI,Wisconsin,55025,53589
Loyd,Loyd,WI,Wisconsin,55103,53924
North Prairie,North Prairie,WI,Wisconsin,55133,53153
Plat,Plat,WI,Wisconsin,55131,53017
Fish Creek,Fish Creek,WI,Wisconsin,55029,54212
Brooklyn,Brooklyn,WI,Wisconsin,55045,53521
Waterville,Waterville,WI,Wisconsin,55133,53066
Dotyville,Dotyville,WI,Wisconsin,55039,53057
Conrath,Conrath,WI,Wisconsin,55107,54731
Footville,Footville,WI,Wisconsin,55105,53537 53548
Couderay,Couderay,WI,Wisconsin,55113,54828
Fairchild,Fairchild,WI,Wisconsin,55035,54741
Princeton,Princeton,WI,Wisconsin,55047,54968
Schofield,Schofield,WI,Wisconsin,55073,54476
West Allis,West Allis,WI,Wisconsin,55079,53219 53214 53227
Stevenstown,Stevenstown,WI,Wisconsin,55063,54636
High Bridge,High Bridge,WI,Wisconsin,55003,54846
Livingston,Livingston,WI,Wisconsin,55043,53554
Readstown,Readstown,WI,Wisconsin,55123,54652
Butte des Morts,Butte des Morts,WI,Wisconsin,55139,54927 54986 54904
Monches,Monches,WI,Wisconsin,55133,53029
Oostburg,Oostburg,WI,Wisconsin,55117,53070
New Post,New Post,WI,Wisconsin,55113,54843 54828
Tomah,Tomah,WI,Wisconsin,55081,54660
Big Falls,Big Falls,WI,Wisconsin,55135,54950 54486 54926
Marshall,Marshall,WI,Wisconsin,55025,53559
Potosi,Potosi,WI,Wisconsin,55043,53820
Saint Peter,Saint Peter,WI,Wisconsin,55039,53049 54937
Downsville,Downsville,WI,Wisconsin,55033,54751 54735
Altoona,Altoona,WI,Wisconsin,55035,54720
Niagara,Niagara,WI,Wisconsin,55075,54151
Harrison,Harrison,WI,Wisconsin,55015,54952 54169 54130 54915 54129
Cleveland,Cleveland,WI,Wisconsin,55071,53015
Rockfield,Rockfield,WI,Wisconsin,55131,53076
Mercer,Mercer,WI,Wisconsin,55051,54547
Holmen,Holmen,WI,Wisconsin,55063,54636 54650
Werley,Werley,WI,Wisconsin,55043,53809
Allouez,Allouez,WI,Wisconsin,55009,54301 54307 54324
Spread Eagle,Spread Eagle,WI,Wisconsin,55037,54121
Hustisford,Hustisford,WI,Wisconsin,55027,53034
Cumberland,Cumberland,WI,Wisconsin,55005,54829
Arnott,Arnott,WI,Wisconsin,55097,54482
Maple Bluff,Maple Bluff,WI,Wisconsin,55025,53704
Barronett,Barronett,WI,Wisconsin,55005,54813
Athens,Athens,WI,Wisconsin,55073,54411
Iron River,Iron River,WI,Wisconsin,55007,54847
Yuba,Yuba,WI,Wisconsin,55103,54634
Pulaski,Pulaski,WI,Wisconsin,55009,54162
Pearson,Pearson,WI,Wisconsin,55067,54462
Wisconsin Dells,Wisconsin Dells,WI,Wisconsin,55021,53965
Viola,Viola,WI,Wisconsin,55103,54664
Cassville,Cassville,WI,Wisconsin,55043,53806
Scandinavia,Scandinavia,WI,Wisconsin,55135,54977
Fox Point,Fox Point,WI,Wisconsin,55079,53217
Lowell,Lowell,WI,Wisconsin,55027,53557
Valley,Valley,WI,Wisconsin,55123,54639
Abrams,Abrams,WI,Wisconsin,55083,54101
Cable,Cable,WI,Wisconsin,55007,54821
West Bend,West Bend,WI,Wisconsin,55131,53090 53095
Woodruff,Woodruff,WI,Wisconsin,55085,54568
Mount Hope,Mount Hope,WI,Wisconsin,55043,53816
Lannon,Lannon,WI,Wisconsin,55133,53046
Lynxville,Lynxville,WI,Wisconsin,55023,54626
Galesville,Galesville,WI,Wisconsin,55121,54630
Fairview,Fairview,WI,Wisconsin,55023,54628
Blue River,Blue River,WI,Wisconsin,55043,53518
Embarrass,Embarrass,WI,Wisconsin,55135,54929 54933
Combined Locks,Combined Locks,WI,Wisconsin,55087,54113
Waukesha,Waukesha,WI,Wisconsin,55133,53186 53188 53189 53187
Pickett,Pickett,WI,Wisconsin,55139,54964
Alma,Alma,WI,Wisconsin,55011,54622 54610
Institute,Institute,WI,Wisconsin,55029,54235
Bear Creek,Bear Creek,WI,Wisconsin,55087,54922
Thiensville,Thiensville,WI,Wisconsin,55089,53092
Howards Grove,Howards Grove,WI,Wisconsin,55117,53083
Iron Ridge,Iron Ridge,WI,Wisconsin,55027,53035
Polonia,Polonia,WI,Wisconsin,55097,54473 54423
Bristol,Bristol,WI,Wisconsin,55059,53142 53104
Mosinee,Mosinee,WI,Wisconsin,55073,54455
Glendale,Glendale,WI,Wisconsin,55079,53209 53217 53212
Monroe,Monroe,WI,Wisconsin,55045,53566
Eureka,Eureka,WI,Wisconsin,55139,54963 54934
Bluffview,Bluffview,WI,Wisconsin,55111,53951
Whiting,Whiting,WI,Wisconsin,55097,54481
Two Rivers,Two Rivers,WI,Wisconsin,55071,54241
Wisconsin Rapids,Wisconsin Rapids,WI,Wisconsin,55141,54495 54494
Whitehall,Whitehall,WI,Wisconsin,55121,54773 54747
Gresham,Gresham,WI,Wisconsin,55115,54128
Mount Calvary,Mount Calvary,WI,Wisconsin,55039,53057
Maine,Maine,WI,Wisconsin,55073,54401 54452
Chetek,Chetek,WI,Wisconsin,55005,54728
Pulcifer,Pulcifer,WI,Wisconsin,55115,54111 54124
Minocqua,Minocqua,WI,Wisconsin,55085,54548
Milwaukee,Milwaukee,WI,Wisconsin,55079,53203 53202 53207 53206 53205 53204 53209 53208 53233 53211 53218 53219 53214 53215 53216 53210 53212 53213 53295 53225 53224 53227 53226 53221 53220 53223 53222 53228 53201 53237 53259 53263 53274 53278 53288 53290 53293
Washburn,Washburn,WI,Wisconsin,55007,54891
Randolph,Randolph,WI,Wisconsin,55021,53956 53957
Algoma,Algoma,WI,Wisconsin,55061,54201
Nelson,Nelson,WI,Wisconsin,55011,54756
Pigeon Falls,Pigeon Falls,WI,Wisconsin,55121,54773 54760 54758
Albany,Albany,WI,Wisconsin,55045,53502
Ogdensburg,Ogdensburg,WI,Wisconsin,55135,54962
Mount Sterling,Mount Sterling,WI,Wisconsin,55023,54631 54645
Stonebank,Stonebank,WI,Wisconsin,55133,53066
Spring Green,Spring Green,WI,Wisconsin,55111,53588
Sheldon,Sheldon,WI,Wisconsin,55107,54766
Antigo,Antigo,WI,Wisconsin,55067,54409
Colby,Colby,WI,Wisconsin,55019,54421
Cooksville,Cooksville,WI,Wisconsin,55105,53536
Tilleda,Tilleda,WI,Wisconsin,55115,54416 54128
Bloomington,Bloomington,WI,Wisconsin,55043,53804
Browntown,Browntown,WI,Wisconsin,55045,53522
Bellevue,Bellevue,WI,Wisconsin,55009,54311 54115
Custer,Custer,WI,Wisconsin,55097,54423
Auburndale,Auburndale,WI,Wisconsin,55141,54412
Glenwood City,Glenwood City,WI,Wisconsin,55109,54013
Richwood,Richwood,WI,Wisconsin,55027,53098
Van Dyne,Van Dyne,WI,Wisconsin,55039,54979
Downing,Downing,WI,Wisconsin,55033,54734
Foxboro,Foxboro,WI,Wisconsin,55031,54836
Mequon,Mequon,WI,Wisconsin,55089,53097 53092
Post Lake,Post Lake,WI,Wisconsin,55067,54428
Catawba,Catawba,WI,Wisconsin,55099,54515
Three Lakes,Three Lakes,WI,Wisconsin,55085,54562
Greenwood,Greenwood,WI,Wisconsin,55019,54437
Nashotah,Nashotah,WI,Wisconsin,55133,53058
Boscobel,Boscobel,WI,Wisconsin,55043,53805
Shorewood Hills,Shorewood Hills,WI,Wisconsin,55025,53705 53792 53791
Cashton,Cashton,WI,Wisconsin,55081,54619
Roberts,Roberts,WI,Wisconsin,55109,54023
Tonet,Tonet,WI,Wisconsin,55061,54217
Ridgeland,Ridgeland,WI,Wisconsin,55033,54763
Fort Atkinson,Fort Atkinson,WI,Wisconsin,55055,53538
Hertel,Hertel,WI,Wisconsin,55013,54845
Big Spring,Big Spring,WI,Wisconsin,55001,53965
Moquah,Moquah,WI,Wisconsin,55007,54806
Weyauwega,Weyauwega,WI,Wisconsin,55135,54983
Oconto Falls,Oconto Falls,WI,Wisconsin,55083,54154
Dyckesville,Dyckesville,WI,Wisconsin,55009,54217
Black River Falls,Black River Falls,WI,Wisconsin,55053,54615
Menasha,Menasha,WI,Wisconsin,55139,54952
Mole Lake,Mole Lake,WI,Wisconsin,55041,54520
Pepin,Pepin,WI,Wisconsin,55091,54759
Belmont,Belmont,WI,Wisconsin,55065,53510
Grand Marsh,Grand Marsh,WI,Wisconsin,55001,53936
Coon Valley,Coon Valley,WI,Wisconsin,55123,54623
Lublin,Lublin,WI,Wisconsin,55119,54447
London,London,WI,Wisconsin,55025,53523
Sturgeon Bay,Sturgeon Bay,WI,Wisconsin,55029,54235
Pelican Lake,Pelican Lake,WI,Wisconsin,55085,54463
Elmwood,Elmwood,WI,Wisconsin,55093,54740
Potter,Potter,WI,Wisconsin,55015,54110 54160
Sheridan,Sheridan,WI,Wisconsin,55135,54981
Brandon,Brandon,WI,Wisconsin,55039,53919
Okauchee,Okauchee,WI,Wisconsin,55133,53069
North Freedom,North Freedom,WI,Wisconsin,55111,53951
Merrillan,Merrillan,WI,Wisconsin,55053,54754
Melrose,Melrose,WI,Wisconsin,55053,54642
Wales,Wales,WI,Wisconsin,55133,53183
White Creek,White Creek,WI,Wisconsin,55001,53965
Newald,Newald,WI,Wisconsin,55041,54511
Luxemburg,Luxemburg,WI,Wisconsin,55061,54217
Zoar,Zoar,WI,Wisconsin,55078,54150
Prairie Farm,Prairie Farm,WI,Wisconsin,55005,54762
Glenbeulah,Glenbeulah,WI,Wisconsin,55117,53073 53023
Barron,Barron,WI,Wisconsin,55005,54812
Blue Mounds,Blue Mounds,WI,Wisconsin,55025,53517
Patch Grove,Patch Grove,WI,Wisconsin,55043,53804 53817
Markesan,Markesan,WI,Wisconsin,55047,53946
Jump River,Jump River,WI,Wisconsin,55119,54766
Knowles,Knowles,WI,Wisconsin,55027,53048
Euren,Euren,WI,Wisconsin,55061,54205
Northwoods Beach,Northwoods Beach,WI,Wisconsin,55113,54843
Mason,Mason,WI,Wisconsin,55007,54856
Oakfield,Oakfield,WI,Wisconsin,55039,53065
Bryant,Bryant,WI,Wisconsin,55067,54418
Birnamwood,Birnamwood,WI,Wisconsin,55115,54414
Arcadia,Arcadia,WI,Wisconsin,55121,54612
Alma Center,Alma Center,WI,Wisconsin,55053,54611
Eden,Eden,WI,Wisconsin,55039,53019
Whitefish Bay,Whitefish Bay,WI,Wisconsin,55079,53211 53217
Jericho,Jericho,WI,Wisconsin,55133,53119
Neosho,Neosho,WI,Wisconsin,55027,53059
Lena,Lena,WI,Wisconsin,55083,54139
Tennyson,Tennyson,WI,Wisconsin,55043,53820
Pence,Pence,WI,Wisconsin,55051,54550
Cascade,Cascade,WI,Wisconsin,55117,53011
Range,Range,WI,Wisconsin,55095,54001
Deer Park,Deer Park,WI,Wisconsin,55109,54007
Albertville,Albertville,WI,Wisconsin,55017,54730
Brownsville,Brownsville,WI,Wisconsin,55027,53006
Waunakee,Waunakee,WI,Wisconsin,55025,53597
Kendall,Kendall,WI,Wisconsin,55081,54638
Madison,Madison,WI,Wisconsin,55025,53706 53704 53705 53703 53714 53726 53792 53719 53718 53715 53717 53716 53711 53713 53701 53707 53708 53725 53774 53777 53782 53783 53784 53785 53786 53788 53789 53790 53793 53794
Taylor,Taylor,WI,Wisconsin,55053,54659
Brule,Brule,WI,Wisconsin,55031,54820
Oak Creek,Oak Creek,WI,Wisconsin,55079,53154
Wayside,Wayside,WI,Wisconsin,55009,54126
Wausau,Wausau,WI,Wisconsin,55073,54401 54403
Shawano,Shawano,WI,Wisconsin,55115,54166
Meridean,Meridean,WI,Wisconsin,55033,54755
Bangor,Bangor,WI,Wisconsin,55063,54614
Ashwaubenon,Ashwaubenon,WI,Wisconsin,55009,54313 54304 54115
Amherst,Amherst,WI,Wisconsin,55097,54406
Cameron,Cameron,WI,Wisconsin,55005,54822
Summit Lake,Summit Lake,WI,Wisconsin,55067,54485 54424
Knowlton,Knowlton,WI,Wisconsin,55073,54455
Delavan Lake,Delavan Lake,WI,Wisconsin,55127,53115
Angelica,Angelica,WI,Wisconsin,55115,54162
Hawkins,Hawkins,WI,Wisconsin,55107,54530
Brown Deer,Brown Deer,WI,Wisconsin,55079,53209 53223
Dallas,Dallas,WI,Wisconsin,55005,54733
Cornell,Cornell,WI,Wisconsin,55017,54732
Oconto,Oconto,WI,Wisconsin,55083,54153
Postville,Postville,WI,Wisconsin,55045,53516
Arkansaw,Arkansaw,WI,Wisconsin,55091,54721
Prescott,Prescott,WI,Wisconsin,55093,54021
South Wayne,South Wayne,WI,Wisconsin,55065,53587
Cross Plains,Cross Plains,WI,Wisconsin,55025,53528
Brokaw,Brokaw,WI,Wisconsin,55073,54401 54403 54417 54402
Dundas,Dundas,WI,Wisconsin,55015,54130
Saxon,Saxon,WI,Wisconsin,55051,54559
Ada,Ada,WI,Wisconsin,55117,53020
Brantwood,Brantwood,WI,Wisconsin,55099,54513
Crivitz,Crivitz,WI,Wisconsin,55075,54114
Pella,Pella,WI,Wisconsin,55115,54950
Calamine,Calamine,WI,Wisconsin,55065,53565
French Island,French Island,WI,Wisconsin,55063,54603
Racine,Racine,WI,Wisconsin,55101,53405 53404 53406 53403 53402 53401 53407 53408
Richfield,Richfield,WI,Wisconsin,55131,53076 53033 53017
Osseo,Osseo,WI,Wisconsin,55121,54758
Redgranite,Redgranite,WI,Wisconsin,55137,54970
Waupun,Waupun,WI,Wisconsin,55039,53963
Esofea,Esofea,WI,Wisconsin,55123,54667
Campia,Campia,WI,Wisconsin,55005,54868
Humbird,Humbird,WI,Wisconsin,55019,54746
Stoddard,Stoddard,WI,Wisconsin,55123,54658
Lake Mills,Lake Mills,WI,Wisconsin,55055,53551
Bonduel,Bonduel,WI,Wisconsin,55115,54107
McFarland,McFarland,WI,Wisconsin,55025,53558
Como,Como,WI,Wisconsin,55127,53147
Superior,Superior,WI,Wisconsin,55031,54880
Chili,Chili,WI,Wisconsin,55019,54420
Dexterville,Dexterville,WI,Wisconsin,55141,54495
North Cape,North Cape,WI,Wisconsin,55101,53126
Shell Lake,Shell Lake,WI,Wisconsin,55129,54871
Milladore,Milladore,WI,Wisconsin,55141,54454
Green Bay,Green Bay,WI,Wisconsin,55009,54311 54304 54302 54301 54303 54305 54306 54308
Waldo,Waldo,WI,Wisconsin,55117,53093
Ettrick,Ettrick,WI,Wisconsin,55121,54627
Knapp,Knapp,WI,Wisconsin,55033,54749
Hurley,Hurley,WI,Wisconsin,55051,54534
Red Cliff,Red Cliff,WI,Wisconsin,55007,54814
Osceola,Osceola,WI,Wisconsin,55095,54020
Mellen,Mellen,WI,Wisconsin,55003,54546
Belleville,Belleville,WI,Wisconsin,55025,53508
Franklin,Franklin,WI,Wisconsin,55079,53132
Palmyra,Palmyra,WI,Wisconsin,55055,53156
Yorkville,Yorkville,WI,Wisconsin,55101,53182
Highland,Highland,WI,Wisconsin,55049,53543
Chelsea,Chelsea,WI,Wisconsin,55119,54451
Cataract,Cataract,WI,Wisconsin,55081,54656
Ferryville,Ferryville,WI,Wisconsin,55023,54628
Pittsville,Pittsville,WI,Wisconsin,55141,54466
Pembine,Pembine,WI,Wisconsin,55075,54156
Delafield,Delafield,WI,Wisconsin,55133,53018 53058 53029
Allenton,Allenton,WI,Wisconsin,55131,53002
Anston,Anston,WI,Wisconsin,55009,54313
Lunds,Lunds,WI,Wisconsin,55115,54166
Hebron,Hebron,WI,Wisconsin,55055,53538
New Richmond,New Richmond,WI,Wisconsin,55109,54017
Grand View,Grand View,WI,Wisconsin,55007,54839
Caryville,Caryville,WI,Wisconsin,55033,54755
Milan,Milan,WI,Wisconsin,55073,54411
Monroe Center,Monroe Center,WI,Wisconsin,55001,54613
Tony,Tony,WI,Wisconsin,55107,54563 54848
Florence,Florence,WI,Wisconsin,55037,54121
Colgate,Colgate,WI,Wisconsin,55133,53017
Eland,Eland,WI,Wisconsin,55115,54427
Kellner,Kellner,WI,Wisconsin,55097,54494
Lone Rock,Lone Rock,WI,Wisconsin,55103,53556
Portage,Portage,WI,Wisconsin,55021,53901
Hudson,Hudson,WI,Wisconsin,55109,54016
Odanah,Odanah,WI,Wisconsin,55003,54806
Amberg,Amberg,WI,Wisconsin,55075,54102
Price,Price,WI,Wisconsin,55053,54741
Rosholt,Rosholt,WI,Wisconsin,55097,54473
Mishicot,Mishicot,WI,Wisconsin,55071,54228
Stockbridge,Stockbridge,WI,Wisconsin,55015,54129 53014 53088
Elk Mound,Elk Mound,WI,Wisconsin,55033,54739
Houlton,Houlton,WI,Wisconsin,55109,54082
Hillsboro,Hillsboro,WI,Wisconsin,55123,54634
Springfield,Springfield,WI,Wisconsin,55127,53147 53121 53176
Hewitt,Hewitt,WI,Wisconsin,55141,54441
Exeland,Exeland,WI,Wisconsin,55113,54835
Montello,Montello,WI,Wisconsin,55077,53949
Wauwatosa,Wauwatosa,WI,Wisconsin,55079,53213 53225 53226 53222
Kohler,Kohler,WI,Wisconsin,55117,53081 53044
Neenah,Neenah,WI,Wisconsin,55139,54956 54957
Hazel Green,Hazel Green,WI,Wisconsin,55043,53811
Somers,Somers,WI,Wisconsin,55059,53144 53140 53171
Merrimac,Merrimac,WI,Wisconsin,55111,53561
Okauchee Lake,Okauchee Lake,WI,Wisconsin,55133,53069 53066
Avalon,Avalon,WI,Wisconsin,55105,53505
Babcock,Babcock,WI,Wisconsin,55141,54495 54413
River Falls,River Falls,WI,Wisconsin,55093,54022
Minong,Minong,WI,Wisconsin,55129,54859
Reeseville,Reeseville,WI,Wisconsin,55027,53579
Plain,Plain,WI,Wisconsin,55111,53577
Star Prairie,Star Prairie,WI,Wisconsin,55109,54026
Lime Ridge,Lime Ridge,WI,Wisconsin,55111,53941 53942
Hayward,Hayward,WI,Wisconsin,55113,54843
Brice Prairie,Brice Prairie,WI,Wisconsin,55063,54650
Bagley,Bagley,WI,Wisconsin,55043,53801
Milton,Milton,WI,Wisconsin,55105,53563
Lyndon Station,Lyndon Station,WI,Wisconsin,55057,53944
Bowler,Bowler,WI,Wisconsin,55115,54416
Poynette,Poynette,WI,Wisconsin,55021,53955
Sturtevant,Sturtevant,WI,Wisconsin,55101,53177
Gills Rock,Gills Rock,WI,Wisconsin,55029,54210
Patzau,Patzau,WI,Wisconsin,55031,54836
Fox Lake,Fox Lake,WI,Wisconsin,55027,53933
Hillsdale,Hillsdale,WI,Wisconsin,55005,54733
Plymouth,Plymouth,WI,Wisconsin,55117,53073
Park Ridge,Park Ridge,WI,Wisconsin,55097,54481
New Auburn,New Auburn,WI,Wisconsin,55017,54757
Plum City,Plum City,WI,Wisconsin,55093,54761
Eau Claire,Eau Claire,WI,Wisconsin,55035,54703 54701 54702
New Berlin,New Berlin,WI,Wisconsin,55133,53146 53151
Neillsville,Neillsville,WI,Wisconsin,55019,54456
Westboro,Westboro,WI,Wisconsin,55119,54490
Cedarburg,Cedarburg,WI,Wisconsin,55089,53012
Auroraville,Auroraville,WI,Wisconsin,55137,54923
Crescent,Crescent,WI,Wisconsin,55017,54727
Juneau,Juneau,WI,Wisconsin,55027,53039
Waucousta,Waucousta,WI,Wisconsin,55039,53010
Mauston,Mauston,WI,Wisconsin,55057,53948
Stockholm,Stockholm,WI,Wisconsin,55091,54769
Rossmore,Rossmore,WV,West Virginia,54045,25601
Mathias,Mathias,WV,West Virginia,54031,26812
Hambleton,Hambleton,WV,West Virginia,54093,26269
Thurmond,Thurmond,WV,West Virginia,54019,25936
Newell,Newell,WV,West Virginia,54029,26050
Bolivar,Bolivar,WV,West Virginia,54037,25425
Shinnston,Shinnston,WV,West Virginia,54033,26431
Wayne,Wayne,WV,West Virginia,54099,25570
Bayard,Bayard,WV,West Virginia,54023,26707
Colcord,Colcord,WV,West Virginia,54081,25060
Pettry,Pettry,WV,West Virginia,54055,24740
Van,Van,WV,West Virginia,54005,25206
Masontown,Masontown,WV,West Virginia,54077,26542
Kiahsville,Kiahsville,WV,West Virginia,54099,25534
Union,Union,WV,West Virginia,54063,24983
Maybeury,Maybeury,WV,West Virginia,54047,24861
Bolt,Bolt,WV,West Virginia,54081,25817
Nutter Fort,Nutter Fort,WV,West Virginia,54033,26301
Dailey,Dailey,WV,West Virginia,54083,26259 26253
Deep Water,Deep Water,WV,West Virginia,54019,25057
Montrose,Montrose,WV,West Virginia,54083,26283
Star City,Star City,WV,West Virginia,54061,26505
Mineral Wells,Mineral Wells,WV,West Virginia,54107,26150
Eleanor,Eleanor,WV,West Virginia,54079,25168 25070
Clendenin,Clendenin,WV,West Virginia,54039,25045
Pea Ridge,Pea Ridge,WV,West Virginia,54011,25705 25504
Henry,Henry,WV,West Virginia,54023,26707
Wellsburg,Wellsburg,WV,West Virginia,54009,26070
McMechen,McMechen,WV,West Virginia,54051,26040
Kimball,Kimball,WV,West Virginia,54047,24853
Thomas,Thomas,WV,West Virginia,54093,26260 26292
Laneville,Laneville,WV,West Virginia,54093,26263
Paw Paw,Paw Paw,WV,West Virginia,54065,25434
Brandywine,Brandywine,WV,West Virginia,54071,26802
Junior,Junior,WV,West Virginia,54001,26275 26250
Millstone,Millstone,WV,West Virginia,54013,25261
Cottageville,Cottageville,WV,West Virginia,54035,25239
Fellowsville,Fellowsville,WV,West Virginia,54077,26444
Coalton,Coalton,WV,West Virginia,54083,26257
Flemington,Flemington,WV,West Virginia,54091,26347
South Charleston,South Charleston,WV,West Virginia,54039,25309 25303 25389
Matewan,Matewan,WV,West Virginia,54059,25688 25678
Burlington,Burlington,WV,West Virginia,54057,26710
Barrackville,Barrackville,WV,West Virginia,54049,26559 26554
Edray,Edray,WV,West Virginia,54075,24954
Parcoal,Parcoal,WV,West Virginia,54101,26288
Beech Bottom,Beech Bottom,WV,West Virginia,54009,26030 26070 26075
Mannington,Mannington,WV,West Virginia,54049,26582
Erbacon,Erbacon,WV,West Virginia,54101,26203
Monongah,Monongah,WV,West Virginia,54049,26554
Twilight,Twilight,WV,West Virginia,54005,25204
Onego,Onego,WV,West Virginia,54071,26884
Apple Grove,Apple Grove,WV,West Virginia,54053,25502
Strange Creek,Strange Creek,WV,West Virginia,54007,25063
Sylvester,Sylvester,WV,West Virginia,54005,25181 25193
Bergoo,Bergoo,WV,West Virginia,54101,26298
Sissonville,Sissonville,WV,West Virginia,54039,25320
Buckhannon,Buckhannon,WV,West Virginia,54097,26201
Ellamore,Ellamore,WV,West Virginia,54097,26201
Clay,Clay,WV,West Virginia,54015,25043
Glen Rogers,Glen Rogers,WV,West Virginia,54109,25848
Spencer,Spencer,WV,West Virginia,54087,25276
Great Cacapon,Great Cacapon,WV,West Virginia,54065,25422
Webb,Webb,WV,West Virginia,54099,25669
Durbin,Durbin,WV,West Virginia,54075,26264
Ivydale,Ivydale,WV,West Virginia,54015,25113
Kermit,Kermit,WV,West Virginia,54059,25674
Bartow,Bartow,WV,West Virginia,54075,24920
Culloden,Culloden,WV,West Virginia,54011,25510
Clearco,Clearco,WV,West Virginia,54025,26261
Justice,Justice,WV,West Virginia,54059,24851 25621
Thornton,Thornton,WV,West Virginia,54091,26440
Daniels,Daniels,WV,West Virginia,54081,25832
Point Pleasant,Point Pleasant,WV,West Virginia,54053,25550
Reader,Reader,WV,West Virginia,54103,26167
Clifftop,Clifftop,WV,West Virginia,54019,25831
Core,Core,WV,West Virginia,54061,26541
Kopperston,Kopperston,WV,West Virginia,54109,24870 24854
Stirrat,Stirrat,WV,West Virginia,54045,25644
Slaty Fork,Slaty Fork,WV,West Virginia,54075,26291
Kingwood,Kingwood,WV,West Virginia,54077,26537
Tanner,Tanner,WV,West Virginia,54021,26137
Orlando,Orlando,WV,West Virginia,54007,26412
Mount Nebo,Mount Nebo,WV,West Virginia,54067,26679
Clarksburg,Clarksburg,WV,West Virginia,54033,26301 26330 26306
Fort Ashby,Fort Ashby,WV,West Virginia,54057,26719
Slanesville,Slanesville,WV,West Virginia,54027,26704
Bemis,Bemis,WV,West Virginia,54083,26268
Murphytown,Murphytown,WV,West Virginia,54107,26142
Zela,Zela,WV,West Virginia,54067,26651
Charlton Heights,Charlton Heights,WV,West Virginia,54019,25040
Bartley,Bartley,WV,West Virginia,54047,24813
Webster Springs,Webster Springs,WV,West Virginia,54101,26288
Camden on Gauley,Camden on Gauley,WV,West Virginia,54101,26208
Coal City,Coal City,WV,West Virginia,54081,25813 25823
Bald Knob,Bald Knob,WV,West Virginia,54005,25208
Chapmanville,Chapmanville,WV,West Virginia,54045,25508
Wheeling,Wheeling,WV,West Virginia,54069,26003
Craigsville,Craigsville,WV,West Virginia,54067,26205
Herndon,Herndon,WV,West Virginia,54109,24726
Fenwick,Fenwick,WV,West Virginia,54067,26202
Hurricane,Hurricane,WV,West Virginia,54079,25526
Martinsburg,Martinsburg,WV,West Virginia,54003,25401 25403 25404 25402
Wolf Summit,Wolf Summit,WV,West Virginia,54033,26426 26422
Ronceverte,Ronceverte,WV,West Virginia,54025,24901 24970
Chauncey,Chauncey,WV,West Virginia,54045,25647 25652 25638 25612
Bruno,Bruno,WV,West Virginia,54045,25611
McWhorter,McWhorter,WV,West Virginia,54033,26385
Lost Creek,Lost Creek,WV,West Virginia,54033,26385
Glasgow,Glasgow,WV,West Virginia,54039,25110 25086
Williamson,Williamson,WV,West Virginia,54059,25661
Falling Waters,Falling Waters,WV,West Virginia,54003,25419
Friendly,Friendly,WV,West Virginia,54095,26146
Delray,Delray,WV,West Virginia,54027,26714
Cedar Grove,Cedar Grove,WV,West Virginia,54039,25039
Glenville,Glenville,WV,West Virginia,54021,26351
Greenview,Greenview,WV,West Virginia,54005,25053
Schultz,Schultz,WV,West Virginia,54073,26170
Riverton,Riverton,WV,West Virginia,54071,26814
Chesapeake,Chesapeake,WV,West Virginia,54039,25015 25315
Gilbert Creek,Gilbert Creek,WV,West Virginia,54059,25608
Oakvale,Oakvale,WV,West Virginia,54055,24740
Pageton,Pageton,WV,West Virginia,54047,24871
Montcalm,Montcalm,WV,West Virginia,54055,24701 24737 24747
Sophia,Sophia,WV,West Virginia,54081,25921 25827
Mill Creek,Mill Creek,WV,West Virginia,54083,26280
Teays Valley,Teays Valley,WV,West Virginia,54079,25526 25560 25569
Romney,Romney,WV,West Virginia,54027,26757
Lizemores,Lizemores,WV,West Virginia,54015,25125
Fairmont,Fairmont,WV,West Virginia,54049,26554 26555
Logan,Logan,WV,West Virginia,54045,25601 25614
Maben,Maben,WV,West Virginia,54109,25882
Kanawha,Kanawha,WV,West Virginia,54107,26142
Whitesville,Whitesville,WV,West Virginia,54005,25209
Green Bank,Green Bank,WV,West Virginia,54075,24915 24944
Chattaroy,Chattaroy,WV,West Virginia,54059,25661 25667
Eccles,Eccles,WV,West Virginia,54081,25801 25836
